movieId,vote_average,vote_count
42013,1.75,2
42015,2.833,3
42163,4.25,2
42191,4.5,1
42197,3.167,3
42351,4.0,1
42418,3.75,4
42632,3.167,3
42677,4.5,1
42681,3.5,1
42718,3.75,4
42721,1.0,1
42723,2.625,8
42725,3.5,3
42728,3.0,1
42730,3.0,1
42732,3.25,2
42734,3.5,3
42738,3.167,15
42740,2.5,1
42783,1.5,1
42900,5.0,1
42935,4.0,1
42946,3.0,1
42958,3.5,1
43177,1.0,1
43267,5.0,1
43333,4.0,1
43351,3.0,1
43376,3.667,3
43391,3.0,1
43396,3.562,8
43419,2.0,1
43556,3.5,1
43558,2.0,1
43560,3.75,2
43635,4.0,1
43679,4.0,2
43708,3.5,1
43744,4.0,2
43832,3.0,1
43836,2.125,4
43838,3.5,1
43869,4.0,1
43871,2.667,3
43899,3.0,1
43904,2.5,1
43908,3.5,1
43910,4.0,1
43917,3.0,2
43919,1.6,5
43921,4.0,2
43928,2.143,7
43930,3.5,2
43932,2.0,1
43936,2.889,9
44004,2.917,6
44022,3.175,20
44073,2.0,1
44191,4.014,73
44193,2.833,3
44195,3.912,40
44197,4.5,1
44199,3.875,28
44204,3.8,5
44225,3.25,2
44245,4.0,1
44301,4.0,1
44317,2.0,1
44397,2.0,5
44421,4.0,1
44511,4.0,1
44555,3.932,37
44587,4.0,2
44597,2.5,1
44613,3.5,1
44633,4.0,4
44665,3.84,25
44671,3.0,1
44694,3.45,10
44709,3.833,3
44717,3.0,1
44731,4.0,1
44759,1.5,1
44761,3.0,14
44788,4.1,5
44828,1.75,2
44840,3.5,1
44849,3.5,1
44864,2.5,1
44911,2.0,1
44972,2.875,4
44974,3.833,6
45000,4.0,1
45028,3.25,4
45062,2.25,4
45081,2.875,4
45172,4.5,1
45179,3.5,1
45183,3.75,2
45186,3.31,21
45208,1.5,3
45210,3.75,2
45221,2.0,2
45382,3.0,1
45431,2.9,15
45440,3.75,2
45442,3.5,1
45447,2.986,35
45499,3.318,22
45501,2.1,5
45506,4.0,1
45517,3.16,25
45521,3.5,1
45662,1.0,1
45666,2.929,7
45668,3.125,4
45672,2.55,10
45679,4.0,1
45720,3.143,21
45722,3.415,59
45726,2.5,2
45728,3.5,18
45730,2.25,2
45732,2.25,6
45837,2.75,2
45880,2.75,4
45928,3.5,2
45942,4.0,1
45950,3.789,19
45969,3.5,1
45987,4.0,1
46062,3.5,4
46322,4.083,6
46335,2.571,7
46337,1.25,2
46347,4.5,1
46530,2.615,13
46544,4.5,1
46559,4.0,1
46561,3.0,1
46574,0.5,1
46578,3.908,76
46664,3.5,1
46723,3.562,16
46772,2.0,1
46850,3.667,3
46855,3.5,1
46865,1.75,2
46919,4.0,1
46948,3.25,4
46965,2.75,10
46967,2.75,4
46970,3.059,17
46972,3.056,18
46974,2.0,3
46976,3.662,40
47044,2.7,5
47092,4.5,1
47099,3.792,24
47122,4.0,1
47124,2.75,4
47148,4.5,1
47152,4.25,2
47196,1.5,1
47200,3.143,7
47202,4.0,2
47254,3.75,2
47261,3.0,1
47274,4.0,2
47287,3.5,1
47330,1.0,1
47382,3.25,4
47384,2.5,1
47404,4.0,1
47423,2.75,6
47465,3.5,1
47491,3.25,2
47493,3.0,1
47518,3.591,11
47606,3.0,1
47610,3.727,33
47629,3.4,5
47640,2.688,8
47714,3.0,1
47721,3.1,5
47728,5.0,1
47810,1.0,2
47815,0.5,1
47894,2.0,1
47937,3.0,1
47950,2.833,3
47952,3.0,1
47978,4.0,1
47997,3.136,11
47999,3.583,6
48032,4.0,1
48043,3.125,12
48061,4.5,1
48082,3.278,9
48142,3.0,1
48159,3.0,1
48165,4.5,2
48198,3.0,1
48231,3.5,1
48262,3.75,2
48268,4.0,1
48301,4.0,1
48304,4.0,8
48319,2.75,2
48322,3.167,6
48385,3.273,44
48394,3.673,52
48414,3.0,1
48501,4.5,1
48516,4.202,84
48518,3.0,2
48520,4.0,1
48522,0.5,1
48560,3.75,2
48591,0.5,1
48593,4.0,1
48596,3.0,1
48660,1.0,1
48682,5.0,1
48696,3.889,9
48698,4.333,3
48738,4.033,15
48741,3.667,3
48744,3.25,4
48774,3.628,43
48780,4.125,52
48783,3.875,4
48791,5.0,1
48817,3.5,1
48856,3.5,1
48872,3.333,3
48877,2.857,7
48972,1.0,1
48982,3.5,7
48997,3.222,9
49013,1.0,1
49132,4.0,3
49220,3.0,2
49225,3.5,1
49265,4.0,1
49272,3.877,61
49274,2.167,3
49278,3.462,13
49280,5.0,1
49284,3.5,1
49286,3.269,13
49299,4.0,1
49314,3.5,1
49394,3.5,2
49396,3.5,4
49526,3.0,2
49528,2.25,2
49530,4.041,37
49647,3.5,2
49649,2.167,9
49651,3.6,5
49688,4.0,1
49772,3.5,4
49817,4.0,1
49822,3.25,6
49824,3.25,4
49902,4.0,1
49910,2.5,1
49932,3.167,3
49957,4.5,3
49961,3.5,2
50005,2.25,2
50011,4.5,1
50064,3.0,1
50068,4.045,11
50147,2.0,1
50160,4.0,1
50162,3.0,1
50189,3.0,3
50245,4.5,1
50259,4.0,1
50442,2.0,1
50445,3.5,1
50514,4.0,1
50583,3.0,1
50601,2.625,4
50641,4.75,2
50651,3.0,1
50658,4.375,4
50685,3.5,3
50703,5.0,1
50740,4.5,3
50742,4.5,3
50792,2.5,1
50794,3.5,4
50798,1.5,2
50802,3.25,2
50804,2.25,2
50806,1.5,2
50842,4.0,1
50851,3.75,4
50872,3.983,59
50912,3.625,4
50923,3.0,2
50954,3.75,2
51044,4.0,1
51077,2.286,7
51080,3.9,5
51084,3.188,8
51086,3.1,5
51088,4.0,1
51091,4.0,1
51094,3.5,1
51127,4.5,1
51174,4.0,1
51207,2.5,1
51255,3.762,42
51277,4.5,2
51304,0.5,1
51357,4.0,1
51372,1.75,2
51380,4.0,1
51412,3.5,5
51418,1.0,1
51471,5.0,1
51540,3.925,20
51575,1.5,2
51662,3.559,59
51698,3.0,1
51705,3.5,3
51709,4.0,2
51773,3.0,1
51834,3.25,2
51884,3.0,4
51925,2.75,2
51927,3.0,1
51931,4.0,1
51935,4.214,7
51937,2.5,1
51939,2.0,1
52241,3.5,2
52245,3.143,14
52281,3.667,18
52287,3.312,8
52319,4.0,2
52328,3.409,11
52378,2.5,1
52435,3.885,13
52456,3.5,1
52458,3.65,10
52460,2.0,1
52462,3.75,2
52528,4.0,1
52545,4.0,1
52579,3.5,1
52604,3.5,6
52606,3.5,3
52617,5.0,1
52644,2.833,3
52666,3.375,4
52668,4.5,1
52694,2.25,2
52712,3.0,1
52717,3.5,1
52722,2.717,23
52730,2.5,1
52767,4.5,5
52831,4.0,1
52885,4.091,11
52913,4.0,1
52950,4.0,1
52952,4.167,9
52967,3.625,4
52973,3.396,24
52975,3.778,9
53000,3.429,14
53024,4.25,2
53038,0.5,1
53121,3.115,13
53123,3.864,11
53125,3.273,33
53129,4.0,5
53133,2.5,1
53138,4.0,1
53189,4.0,1
53207,3.25,2
53318,3.9,5
53322,3.24,25
53326,2.0,1
53435,3.167,3
53447,4.0,2
53460,2.75,2
53464,1.938,8
53466,2.5,1
53468,3.833,3
53519,3.615,13
53550,3.667,6
53737,0.5,1
53883,4.5,2
53887,5.0,1
53894,2.917,12
53953,3.571,7
53956,3.643,7
53972,3.5,25
53974,2.75,2
53993,1.6,5
53996,3.226,31
53999,2.5,1
54001,3.75,38
54004,2.714,7
54190,3.4,5
54220,4.0,1
54251,5.0,1
54256,4.0,2
54259,3.87,23
54270,1.5,1
54272,3.338,37
54276,3.667,3
54281,4.125,4
54286,3.959,61
54290,0.5,2
54328,5.0,1
54331,3.75,2
54372,4.5,3
54419,3.0,1
54426,3.5,1
54503,3.739,44
54513,4.0,1
54648,2.333,3
54732,2.833,3
54734,4.5,1
54736,4.0,4
54745,3.5,1
54768,0.5,1
54771,3.0,2
54775,3.5,1
54780,2.5,1
54785,4.0,1
54787,4.0,1
54881,4.222,9
54910,0.5,1
54995,3.679,14
54997,4.0,20
54999,3.875,4
55031,4.5,1
55052,3.833,9
55063,4.25,2
55069,4.375,4
55071,3.0,1
55078,4.0,1
55094,3.5,4
55100,4.0,1
55110,3.75,2
55116,4.0,1
55118,3.711,19
55156,4.0,1
55167,2.375,4
55207,4.0,1
55232,2.875,8
55245,3.25,2
55247,3.629,31
55250,2.75,2
55253,4.25,2
55259,2.5,1
55261,2.25,2
55267,3.583,6
55269,3.786,21
55272,4.0,2
55274,4.5,3
55276,3.833,12
55280,3.667,15
55282,3.143,7
55290,3.786,14
55294,2.5,1
55363,3.333,3
55417,3.0,1
55442,4.0,9
55444,2.0,4
55451,4.2,5
55498,3.5,1
55555,5.0,1
55566,4.0,1
55577,2.917,6
55652,3.0,1
55684,3.0,1
55687,3.0,1
55721,3.875,8
55732,2.0,1
55757,2.5,1
55765,3.455,22
55768,2.857,7
55805,3.4,5
55814,3.9,5
55820,4.01,49
55830,2.812,8
55851,3.5,1
55872,3.0,2
55895,3.5,1
55908,3.917,6
55995,2.5,8
55999,3.25,2
56003,2.75,4
56030,3.5,1
56069,2.5,1
56079,1.0,1
56095,3.0,1
56145,3.625,8
56152,3.733,15
56156,2.5,3
56169,3.75,2
56171,3.2,5
56174,3.19,42
56176,1.833,3
56251,3.833,9
56274,4.0,1
56286,3.5,4
56333,3.75,2
56336,1.0,1
56339,3.875,4
56367,3.854,72
56563,3.75,2
56587,3.625,12
56607,4.25,2
56633,4.5,1
56715,4.0,5
56757,3.316,19
56775,3.357,7
56782,4.154,26
56788,3.857,7
56801,1.875,4
56805,3.75,2
56869,5.0,1
56885,3.0,2
56908,4.0,1
56915,2.5,1
56921,3.833,3
56941,3.625,4
56949,3.125,16
57038,5.0,1
57223,0.5,1
57243,4.333,3
57274,3.333,3
57326,2.5,2
57353,4.25,2
57368,3.211,19
57401,3.75,2
57418,3.5,1
57430,3.5,1
57453,3.0,2
57504,3.833,6
57526,2.5,1
57528,3.583,6
57532,1.333,3
57640,3.306,18
57669,3.947,38
57792,3.5,1
57845,4.5,1
57910,2.5,1
57951,3.0,1
57972,4.0,1
57980,3.0,1
58025,2.273,11
58029,4.0,1
58047,3.917,6
58103,3.25,6
58105,2.75,2
58107,1.0,1
58146,0.5,1
58154,3.75,4
58156,2.5,6
58191,4.25,2
58293,1.5,8
58295,3.591,11
58297,2.5,1
58299,3.375,8
58301,4.0,2
58303,4.2,5
58306,3.167,3
58315,2.25,2
58347,3.75,6
58351,4.167,3
58365,4.0,1
58376,3.5,1
58425,4.5,1
58432,3.0,1
58520,4.5,1
58554,3.5,1
58559,4.236,121
58627,3.75,2
58649,5.0,1
58655,1.5,1
58706,4.0,1
58803,3.806,18
58839,3.25,2
58879,3.833,3
58889,3.0,1
58904,3.5,1
58964,3.0,1
58972,2.5,2
58975,2.5,1
58998,3.295,22
59014,2.125,4
59016,3.0,2
59018,4.2,5
59022,2.917,6
59037,2.5,2
59103,2.667,3
59118,4.0,3
59126,4.0,5
59141,3.5,2
59143,3.0,1
59180,4.0,1
59258,3.5,1
59273,5.0,1
59306,4.0,2
59315,4.027,75
59333,3.0,4
59339,4.5,1
59369,3.468,31
59387,3.955,11
59392,5.0,1
59418,3.75,2
59421,2.75,6
59429,3.25,2
59447,5.0,1
59501,3.2,10
59519,3.5,1
59549,5.0,1
59590,2.0,1
59594,2.667,3
59615,2.562,24
59669,3.0,1
59684,5.0,1
59721,4.0,1
59725,3.4,5
59727,3.25,2
59731,4.5,2
59784,3.803,33
59805,4.0,1
59810,4.0,2
59814,4.5,1
59832,3.0,1
59834,0.5,1
59846,3.5,1
59900,2.333,12
59935,3.5,1
59945,3.0,1
59985,3.5,1
59995,3.833,3
60037,2.333,6
60040,3.176,17
60069,3.704,76
60072,2.722,18
60074,2.895,19
60086,4.0,1
60126,3.192,13
60128,4.0,1
60135,4.0,1
60137,0.5,1
60161,4.0,5
60291,4.0,1
60293,3.375,4
60295,3.5,1
60333,4.25,4
60343,2.5,1
60382,3.833,3
60384,5.0,1
60397,3.333,6
60471,2.5,1
60487,3.5,5
60514,2.75,2
60516,2.5,1
60609,4.0,1
60649,1.0,1
60674,5.0,1
60684,3.654,26
60753,3.667,3
60756,3.786,14
60760,3.5,2
60763,3.333,3
60766,3.833,3
60832,3.0,1
60857,4.0,1
60937,2.333,3
60943,3.667,3
60950,3.208,12
60990,0.5,1
61013,5.0,1
61024,3.523,22
61026,4.0,1
61071,3.833,3
61075,3.0,1
61123,3.0,3
61132,3.421,19
61160,2.667,3
61167,4.5,1
61206,4.5,1
61210,2.5,1
61236,4.25,4
61240,3.778,9
61248,3.375,4
61250,5.0,1
61289,2.5,1
61323,3.783,30
61348,0.5,3
61350,2.25,2
61352,3.833,3
61357,4.25,2
61361,3.0,1
61394,2.75,2
61401,3.0,1
61465,0.5,1
61634,3.5,1
61646,4.0,1
61705,1.5,1
61729,3.25,4
62049,4.5,1
62081,3.375,4
62113,3.25,2
62115,5.0,1
62155,3.286,7
62203,4.0,2
62250,3.0,3
62331,4.5,1
62336,4.25,4
62344,3.5,4
62374,3.9,5
62376,3.75,2
62378,3.0,1
62383,3.5,1
62394,1.333,6
62434,3.269,13
62437,3.833,3
62511,3.833,3
62644,3.25,2
62718,4.5,1
62733,1.5,3
62764,4.5,1
62792,3.5,1
62801,4.0,1
62849,3.55,10
62912,3.0,3
62956,3.917,6
62999,3.188,8
63062,3.667,6
63072,3.375,4
63082,3.76,52
63113,3.147,17
63131,3.429,14
63179,4.5,1
63239,2.5,2
63276,3.75,2
63393,1.75,2
63436,3.333,3
63479,3.5,1
63481,2.0,1
63515,3.5,2
63540,0.5,2
63629,4.0,1
63808,3.667,3
63826,3.0,1
63836,5.0,1
63853,3.125,4
63859,3.409,11
63876,3.636,11
63992,2.538,13
64030,2.0,2
64032,1.5,1
64034,4.062,8
64114,4.5,1
64116,1.0,1
64153,1.0,1
64197,4.167,3
64229,3.5,1
64249,3.25,2
64278,5.0,1
64285,3.75,4
64321,4.5,1
64338,2.5,1
64497,2.5,6
64499,4.5,2
64501,4.5,2
64508,1.0,1
64575,3.1,5
64614,3.833,36
64620,3.85,10
64622,3.25,4
64660,5.0,1
64695,3.0,1
64701,3.0,3
64716,4.045,11
64839,3.971,17
64900,4.0,1
64957,3.633,30
64969,3.154,13
64983,3.357,7
64990,3.0,1
64993,3.75,2
64997,2.5,1
65037,5.0,1
65088,4.0,1
65126,3.75,2
65130,3.5,6
65133,3.75,2
65135,3.25,2
65188,3.6,5
65193,4.0,1
65216,5.0,1
65230,2.8,5
65259,4.0,1
65261,4.179,14
65310,3.0,1
65418,2.5,1
65465,3.0,2
65514,3.958,12
65552,3.5,1
65567,2.5,1
65577,1.5,1
65585,2.1,5
65601,2.5,1
65638,4.0,1
65642,4.125,4
65665,4.0,1
65682,3.143,7
65685,3.0,1
65802,0.5,2
65982,3.167,3
66019,2.5,2
66066,0.5,1
66090,3.75,2
66097,3.792,12
66130,2.5,2
66171,3.0,4
66198,2.5,3
66200,2.5,1
66203,3.125,8
66246,2.5,2
66297,3.583,6
66310,2.0,1
66317,3.5,2
66335,2.25,2
66371,4.2,5
66427,3.5,1
66509,2.5,5
66544,3.0,1
66596,1.5,1
66659,0.5,1
66665,4.2,5
66686,3.5,1
66744,4.0,1
66785,4.0,1
66798,4.0,1
66808,1.0,1
66915,3.0,1
66934,3.625,16
67087,3.889,9
67193,2.667,3
67197,2.714,7
67252,3.333,3
67255,3.571,14
67267,3.625,4
67295,4.5,1
67361,2.0,1
67408,3.3,5
67429,4.0,1
67504,5.0,1
67508,4.75,2
67665,3.125,4
67695,2.5,2
67734,3.143,14
67788,3.0,4
67799,2.5,1
67867,2.0,1
67923,3.2,5
67957,3.75,2
67997,4.1,10
68073,3.9,10
68099,4.5,1
68135,3.682,11
68137,2.0,1
68157,4.136,59
68159,3.857,7
68194,3.75,2
68205,2.75,4
68237,4.125,28
68269,4.167,3
68319,2.912,17
68324,1.0,1
68347,4.5,2
68358,3.833,51
68444,3.0,1
68486,4.0,1
68536,4.0,1
68554,3.2,15
68614,2.5,1
68659,3.375,4
68791,3.385,13
68793,2.8,5
68835,4.5,1
68838,4.25,4
68848,3.5,6
68872,4.0,1
68884,0.5,1
68901,3.5,2
68932,2.0,1
68945,3.5,1
68952,3.5,3
68954,3.943,61
68959,2.5,1
68965,0.5,1
68967,4.0,1
69069,3.667,3
69118,1.5,1
69122,3.614,44
69134,3.6,5
69241,2.5,1
69253,3.0,1
69275,2.25,2
69278,2.75,2
69280,4.0,1
69306,2.389,9
69406,3.0,6
69436,1.0,2
69458,3.5,2
69481,4.135,26
69495,3.0,1
69516,4.25,2
69524,3.75,4
69526,2.625,12
69529,4.0,1
69559,4.0,1
69604,2.75,2
69606,3.1,5
69640,3.643,7
69644,3.333,6
69654,4.0,1
69685,3.0,1
69712,2.875,4
69720,1.5,1
69746,2.5,1
69757,3.756,45
69761,5.0,1
69784,2.375,4
69805,3.25,2
69821,1.5,1
69844,4.069,29
69849,4.5,1
69908,4.0,1
69945,2.5,1
69951,3.429,7
69974,0.5,1
70121,0.5,1
70159,4.0,1
70183,3.625,4
70188,2.5,1
70201,3.5,1
70282,3.5,1
70286,4.009,53
70293,3.786,7
70305,2.5,1
70336,2.417,6
70344,3.5,1
70418,3.0,1
70465,4.0,1
70488,3.5,1
70533,3.3,5
70545,2.0,1
70565,3.0,3
70567,3.5,2
70597,2.5,1
70599,2.5,3
70663,3.5,1
70678,4.5,1
70697,1.75,2
70728,3.5,2
70751,2.5,1
70762,5.0,1
70846,2.0,2
70862,3.167,3
70898,4.5,1
70927,3.0,1
70946,0.5,1
70984,3.5,1
70994,3.5,1
71033,3.714,7
71057,3.417,6
71102,4.0,1
71106,3.75,4
71108,4.333,3
71131,3.5,1
71135,3.857,7
71156,3.625,8
71180,5.0,1
71205,3.5,2
71211,3.056,9
71248,2.625,4
71252,2.167,3
71254,2.875,4
71264,3.667,9
71282,3.167,3
71304,2.25,2
71318,2.5,1
71379,2.929,7
71390,5.0,1
71404,4.0,1
71429,4.333,3
71433,4.5,1
71438,3.5,1
71460,1.0,1
71462,4.1,5
71464,3.231,13
71466,3.875,4
71468,2.5,2
71490,2.5,1
71494,4.0,1
71518,3.167,3
71520,2.929,7
71525,3.0,1
71530,3.071,7
71533,3.0,1
71535,3.635,37
71573,1.5,1
71579,3.583,6
71640,4.5,1
71650,4.0,1
71668,2.0,1
71700,1.5,1
71732,2.833,3
71745,3.0,6
71755,5.0,1
71804,2.5,1
71810,2.0,1
71823,2.5,1
71838,3.583,6
71876,0.5,1
71899,3.9,10
72011,3.481,26
72043,2.5,2
72104,3.0,1
72109,4.0,1
72129,3.25,2
72131,4.0,1
72165,3.0,2
72169,3.25,2
72171,4.083,6
72176,3.0,1
72209,2.75,4
72224,2.5,2
72226,4.022,23
72294,4.0,1
72308,4.0,1
72356,4.75,2
72367,4.5,1
72378,2.412,17
72380,3.5,1
72386,3.75,2
72393,4.0,2
72395,2.917,6
72405,2.167,3
72407,2.0,2
72479,3.5,1
72489,2.8,5
72603,3.0,1
72605,3.0,1
72612,2.5,1
72626,3.0,1
72630,3.5,1
72641,3.895,19
72647,4.5,1
72683,4.0,1
72694,2.0,1
72696,1.5,1
72701,2.75,2
72720,3.5,3
72731,3.0,4
72733,3.75,2
72737,2.9,5
72741,3.5,1
72762,2.5,1
72781,4.5,1
72880,4.0,1
72919,2.5,1
72947,4.0,1
72998,3.642,67
73015,2.375,4
73017,3.875,40
73023,3.786,7
73042,2.25,2
73101,4.0,1
73106,2.167,3
73168,2.5,1
73211,3.75,2
73266,3.6,5
73268,3.333,9
73276,3.0,1
73290,4.5,5
73319,3.0,2
73321,3.588,17
73323,3.5,2
73344,4.417,6
73386,1.5,1
73392,3.5,1
73469,3.0,1
73488,2.5,1
73531,4.0,1
73572,3.0,1
73587,4.75,2
73664,3.0,1
73741,2.0,1
73759,4.0,1
73808,4.5,1
73854,3.5,1
73860,3.0,1
73881,3.875,4
73929,2.375,4
74089,5.0,1
74115,2.0,1
74152,4.5,2
74154,3.5,3
74156,2.0,1
74228,3.2,5
74275,3.875,4
74282,4.25,2
74324,4.167,3
74327,0.5,1
74370,3.0,1
74416,4.25,2
74438,2.0,1
74450,3.75,2
74452,2.833,3
74458,3.794,51
74486,3.833,3
74508,4.0,1
74510,3.833,3
74530,3.5,3
74532,2.667,6
74545,3.25,8
74580,3.25,2
74624,3.5,1
74630,3.0,1
74649,4.0,1
74668,3.0,1
74677,4.0,2
74685,3.167,3
74688,2.0,2
74698,2.0,1
74727,5.0,2
74740,3.5,2
74754,5.0,1
74787,3.0,1
74789,3.125,20
74795,3.214,7
74851,3.0,4
74868,3.0,1
74916,3.125,4
74944,3.0,2
74946,3.375,4
74948,3.667,3
75341,2.25,2
75349,2.5,1
75440,4.5,1
75803,1.5,1
75805,2.125,4
75813,3.167,3
75816,2.0,1
75823,4.5,1
75983,4.0,1
75985,3.0,3
75990,4.5,1
76030,2.75,2
76054,3.5,1
76060,2.0,1
76077,3.0,10
76091,4.0,1
76093,4.152,33
76111,4.333,3
76173,4.5,2
76175,1.667,3
76210,3.5,2
76251,3.667,30
76272,3.5,1
76293,3.0,6
76303,3.0,1
76738,2.5,1
76763,3.0,1
77191,2.5,1
77201,2.0,1
77206,2.5,1
77291,5.0,1
77307,3.667,3
77359,3.0,1
77364,3.375,4
77414,4.0,1
77421,3.0,2
77427,1.25,2
77435,5.0,1
77455,3.917,12
77561,3.466,29
77658,4.417,6
77798,2.5,1
77800,3.6,5
77808,2.5,1
77810,4.0,1
77837,4.0,2
77846,4.125,4
77866,2.75,4
77907,4.5,1
78034,3.333,3
78039,3.75,2
78041,2.75,4
78088,3.5,4
78101,2.0,1
78105,2.75,4
78111,2.0,1
78116,3.5,2
78122,0.5,1
78160,4.0,1
78174,3.0,1
78209,3.062,8
78218,3.5,1
78264,2.0,1
78266,2.0,2
78316,3.5,2
78321,1.0,1
78349,3.167,3
78467,1.833,3
78469,2.833,12
78499,4.071,42
78517,3.0,2
78544,4.0,1
78574,3.583,6
78637,2.8,5
78653,3.5,1
78703,3.5,1
78729,2.25,2
78772,1.75,2
78829,3.0,1
78836,4.5,2
78893,1.5,2
78903,5.0,1
78967,4.0,1
79006,4.0,1
79008,4.25,4
79029,4.0,1
79057,3.167,6
79091,3.719,16
79132,4.05,111
79134,3.0,5
79136,4.5,1
79139,4.0,2
79163,4.0,1
79185,2.812,8
79203,4.5,1
79224,2.25,4
79242,3.25,6
79251,2.75,2
79259,2.5,1
79274,3.125,4
79293,2.708,12
79299,2.5,1
79318,4.0,1
79357,4.167,3
79428,2.5,5
79469,5.0,1
79553,3.75,4
79588,3.5,1
79590,2.5,1
79592,3.429,7
79677,5.0,1
79686,4.5,1
79695,2.5,9
79702,3.962,26
79720,3.25,2
79796,3.5,1
79824,4.0,2
79868,3.5,1
79879,2.75,2
79946,3.5,1
80026,4.5,1
80083,3.5,1
80126,3.0,4
80166,2.75,2
80185,3.0,1
80217,4.5,1
80219,4.0,6
80241,3.0,2
80346,3.5,1
80350,0.5,2
80363,3.125,4
80463,3.977,43
80489,3.765,17
80549,3.679,14
80551,2.5,2
80553,5.0,1
80572,2.5,1
80584,4.5,1
80586,3.75,2
80590,2.0,1
80599,4.5,1
80615,2.0,1
80693,4.0,6
80717,5.0,1
80727,3.25,2
80736,1.5,1
80748,4.5,1
80831,3.25,4
80839,5.0,1
80844,1.0,1
80846,3.25,2
80858,2.0,1
80860,4.0,1
80862,3.1,5
80864,3.25,2
80906,3.95,10
80917,3.0,1
80969,3.5,3
81018,3.5,1
81054,4.0,1
81083,3.75,2
81132,4.0,1
81138,2.5,1
81156,3.75,4
81158,3.333,3
81191,3.0,1
81229,4.028,18
81417,3.5,1
81512,3.0,2
81516,4.0,1
81535,2.75,2
81537,2.8,5
81562,3.63,23
81564,4.0,11
81591,3.779,34
81641,3.5,1
81660,2.5,1
81782,3.0,6
81784,2.7,5
81786,4.25,2
81788,4.167,3
81819,4.0,1
81831,4.0,1
81834,3.924,33
81845,3.925,40
81847,3.667,21
81898,0.5,1
81910,3.0,1
81932,4.136,11
81949,3.0,1
82035,2.5,1
82037,3.0,1
82041,3.5,2
82093,1.5,1
82095,1.375,4
82150,3.5,1
82152,3.5,1
82167,2.833,3
82169,3.625,4
82173,2.5,1
82202,2.429,7
82242,4.0,1
82378,2.75,2
82459,3.841,22
82461,2.885,13
82463,3.5,2
82499,3.25,2
82527,4.167,3
82534,3.0,1
82608,5.0,1
82667,3.875,4
82852,2.333,6
82854,1.75,4
82931,3.5,1
82934,3.0,1
83086,1.0,1
83096,3.5,1
83132,3.75,6
83134,3.875,8
83177,2.0,1
83270,1.0,1
83293,3.5,1
83318,5.0,1
83322,4.0,1
83332,4.0,1
83349,2.188,8
83359,5.0,1
83361,3.5,1
83374,2.5,2
83411,5.0,1
83480,3.0,1
83506,4.0,1
83603,3.5,1
83613,2.312,8
83803,3.75,2
83827,4.0,1
83829,4.5,1
83910,2.25,2
83976,4.0,2
84098,3.5,1
84116,4.0,1
84152,3.816,19
84154,4.0,1
84160,3.5,1
84187,3.75,6
84236,4.0,1
84304,3.5,1
84312,1.0,1
84374,2.938,8
84392,3.5,10
84395,2.5,1
84414,5.0,1
84506,3.5,1
84601,3.5,5
84615,3.0,4
84637,1.5,1
84696,4.0,1
84772,2.812,8
84844,4.1,5
84847,4.0,2
84944,3.714,7
84950,2.5,1
84952,4.25,2
84954,3.292,12
85016,3.5,1
85020,3.5,1
85022,2.7,5
85025,2.75,2
85056,2.667,3
85131,2.312,8
85179,4.0,4
85213,4.0,1
85261,2.5,1
85316,4.0,1
85342,4.1,5
85367,2.667,3
85394,4.5,1
85397,1.5,2
85399,1.0,1
85401,3.5,3
85412,3.625,4
85414,4.021,24
85438,3.75,2
85510,2.167,6
85572,2.5,1
85612,3.5,1
85736,4.0,4
85774,4.111,9
85780,3.0,1
85788,3.5,4
85796,2.25,2
85881,3.417,6
86000,4.75,2
86014,3.0,1
86028,2.0,1
86059,1.0,1
86142,3.3,5
86190,3.0,8
86290,3.5,1
86293,2.75,4
86298,3.1,5
86320,4.0,6
86332,3.357,14
86345,4.25,6
86347,4.25,6
86377,4.5,9
86487,5.0,1
86504,4.5,3
86548,4.25,2
86593,2.5,1
86626,4.0,1
86644,2.5,5
86721,3.0,1
86781,4.0,3
86817,5.0,1
86833,3.438,8
86835,2.0,4
86852,3.0,1
86864,4.0,1
86880,2.65,10
86882,3.929,21
86884,4.0,1
86892,3.0,1
86898,3.5,1
86911,2.5,12
86982,2.0,1
87192,3.667,3
87205,1.5,1
87218,3.5,1
87222,3.833,6
87232,3.982,28
87234,3.75,2
87298,2.875,4
87304,3.0,3
87306,3.375,12
87383,3.0,1
87430,2.4,10
87444,1.5,1
87483,2.0,1
87485,2.25,8
87520,2.722,9
87522,2.75,2
87529,1.333,3
87598,3.0,1
87660,4.5,1
87785,2.0,1
87869,2.909,11
87876,1.5,4
87884,3.5,1
87930,2.0,1
87975,3.0,1
88024,2.5,1
88106,3.5,1
88118,4.0,1
88125,4.221,34
88129,3.9,15
88140,3.659,22
88163,3.679,14
88179,4.25,2
88235,4.0,1
88267,3.25,2
88272,2.0,1
88345,4.0,1
88356,2.0,3
88380,3.5,1
88405,3.111,9
88672,3.667,3
88682,4.0,2
88744,3.792,24
88785,2.667,3
88810,4.0,15
88812,3.083,6
88879,2.5,1
88932,1.0,1
88950,0.5,1
88954,1.5,1
89000,3.5,1
89030,2.75,2
89039,3.833,3
89045,4.5,1
89047,3.5,1
89072,3.5,1
89085,4.5,1
89087,2.333,3
89090,1.5,1
89102,2.0,1
89118,2.5,2
89194,3.0,1
89203,4.0,1
89260,4.0,1
89300,3.5,1
89305,4.0,1
89321,2.0,1
89337,3.0,1
89343,3.5,3
